repetitiveness_score,len,ppl
14.634146341463413,170,28.88526388017295
6.451612903225806,54,22.302870090202322
0.0,10,12.625424818636144
11.458333333333332,122,16.99262554229559
0.0,5,2.2988462787555948
8.695652173913043,62,19.477178102962394
0.0,6,135.62894863238282
5.769230769230769,68,26.17500842180418
12.804878048780488,199,12.891353085056613
0.0,3,17.26692310095518
12.844036697247708,136,17.961162604326642
0.0,5,6.7584417340554515
11.267605633802818,97,1.2373093031021898
12.121212121212121,40,16.389912822533088
11.612903225806452,200,10.534753274899664
2.941176470588235,78,14.123955303385427
4.0,74,13.324955186369952
0.0,12,45.84750407218357
8.035714285714286,150,22.15048957145339
10.294117647058822,111,81.40495007778078
6.896551724137931,88,55.52106512038461
0.0,17,182.29073731407414
0.0,41,94.5594159804013
13.66906474820144,168,39.29997395506259
22.857142857142858,169,12.499865754140517
0.0,8,105.83209092275753
0.0,20,636.7350231876969
9.67741935483871,135,14.168183773387844
16.0,38,77.97583601435726
0.0,2,105.38420852043076
0.0,60,23.20167376662943
0.0,6,230.94492969383532
6.666666666666667,62,56.03803064622059
0.0,3,706.256499399188
0.0,10,536.9426002397905
0.0,16,21.35714060236971
0.0,2,64.04451083135591
11.76470588235294,145,14.666031197075862
10.256410256410255,48,60.92235450522812
0.0,18,69.82411900171003
10.714285714285714,42,6.668501170579191
14.736842105263156,108,14.929717467619797
9.090909090909092,13,15.739033914671024
0.0,5,2.2988462787555948
14.285714285714285,130,55.93853550924534
0.0,12,17.667419922733636
0.0,38,33.84091012523536
12.698412698412698,81,30.883858624692536
9.67741935483871,195,22.77890967175323
7.6923076923076925,31,1.7117451835774795
7.6923076923076925,17,83.93337064716161
0.0,27,48.93298869584809
12.745098039215685,154,13.441392375407439
0.0,2,82.20829586189748
0.0,114,5.4489765528406195
7.142857142857142,36,48.79402883023024
0.0,65,7.315955206236085
0.0,10,56.24713014517229
19.11764705882353,94,1.1171851448291645
25.0,13,7.462130241334358
11.627906976744185,89,42.84866619507356
7.142857142857142,65,29.166645650056115
4.545454545454546,25,22.91755584954479
0.0,2,23.282926807069746
0.0,65,11.810191330096412
4.166666666666666,29,77.07149909088467
0.0,5,19.196695217040393
0.0,30,28.529595181745055
8.108108108108109,41,30.592581641925975
14.049586776859504,200,47.20418124310741
0.0,59,42.82799896807084
10.294117647058822,82,33.778105169017294
11.464968152866243,197,15.430851279606914
7.142857142857142,47,72.71687094829582
13.076923076923078,168,29.268897412504973
0.0,4,42.080309186919855
0.0,8,80.12182266560346
19.565217391304348,126,21.855510923665623
0.0,39,233.46782659828645
3.125,61,151.7937049561215
7.792207792207792,97,22.74967050714977
10.16949152542373,200,74.42983398388216
9.090909090909092,26,1.9413209923723875
20.0,73,38.85074882125326
11.11111111111111,13,30.36736296951799
9.278350515463918,128,17.422056975929127
4.761904761904762,28,11.718276612192703
0.0,2,125.10710708007046
7.8125,91,69.07935942075636
12.727272727272727,200,21.901045359458223
17.391304347826086,52,12.757330936006735
11.650485436893204,160,42.28861527958189
21.73913043478261,59,31.230849970330976
13.793103448275861,145,19.518791573983805
0.0,4,131.2533826823894
0.0,17,14.071773357058467
0.0,5,2.827081855705544
15.0,104,22.762579328098276
3.8461538461538463,65,43.39753858758653
0.0,10,102.9890595459277
10.95890410958904,96,22.699538371878628
4.444444444444445,60,17.966034583539585
0.0,23,44.135410480515134
14.457831325301203,107,26.47924728900294
15.476190476190476,200,14.307277349945153
0.0,23,50.087423570297595
6.0,84,39.36451864342976
6.666666666666667,58,22.416739443549858
12.5,88,15.786932312851922
14.285714285714285,65,35.043332363393894
14.018691588785046,126,45.07218054224428
7.792207792207792,95,27.27021243598535
0.0,2,1073.9147492762718
11.25,108,39.178155656949784
0.0,9,87.73402217745179
0.0,4,27.771640634339168
0.0,3,222.97248637156903
0.0,9,1595.088911665987
9.523809523809524,191,49.06159819130995
10.0,159,25.365580415822972
0.0,29,27.171197158679785
0.0,36,25.07389940576669
11.34020618556701,143,24.82946106455931
11.904761904761903,60,7.5323993419663395
20.689655172413794,165,1.1789838695552415
0.0,26,4.967172421555809
12.612612612612612,159,20.884861804419923
13.043478260869565,27,32.001364582609206
0.0,35,24.30865479678294
0.0,4,50.98547798704674
0.0,5,29.970853315362184
9.482758620689655,165,76.69666051240206
0.0,31,40.45259774478986
11.428571428571429,54,15.791654258605535
0.0,26,1.0988861936704541
10.526315789473683,28,32.613582647577495
0.0,12,7.979411958941879
0.0,2,25.004031102486753
3.8461538461538463,34,4.106380939911414
10.0,70,38.86004644397357
5.263157894736842,79,38.294609664307906
0.0,2,37.80882761573951
0.0,18,147.9448275372927
14.285714285714285,90,31.305071222774625
25.0,196,13.706832058390585
9.375,51,29.66820756726226
0.0,26,139.24603652063408
5.555555555555555,49,71.65245695387688
21.153846153846153,75,10.758084451549237
9.473684210526317,138,75.6425220222066
0.0,3,91.34649211479079
0.0,5,2.2988462787555948
8.333333333333332,42,92.79533092773005
15.2,166,15.879144057353512
7.6923076923076925,38,6.857311672688017
3.4482758620689653,40,27.829896367587015
4.545454545454546,56,15.660563972001777
9.45945945945946,94,24.09905475670054
0.0,33,47.19559884612753
13.580246913580247,101,14.036059089500453
11.904761904761903,150,13.321496541811333
11.594202898550725,82,12.893147180839515
0.0,21,49.77680142508162
11.926605504587156,137,14.302289426653422
9.333333333333334,134,25.720815900710623
11.11111111111111,200,16.905511479836058
0.0,39,27.378251108392096
16.52173913043478,185,53.20615702464721
0.0,19,264.3984119506779
11.11111111111111,106,49.430077365366614
7.142857142857142,41,1.0700586232993714
3.8461538461538463,36,58.821630161928276
4.761904761904762,81,32.661718942810914
8.695652173913043,42,25.38569888609842
9.821428571428571,129,29.950883221617776
13.88888888888889,91,20.425571765946987
15.277777777777779,86,34.58786244908456
0.0,12,21.918131317868795
25.0,8,6.020368631169008
13.636363636363635,200,17.832028492032222
0.0,6,54.85690561750497
13.071895424836603,200,31.165816476315086
10.416666666666668,119,55.66613508701861
14.754098360655737,167,45.015335779943946
7.142857142857142,15,2.1623855582960827
0.0,12,457.74459771366327
0.0,3,239.1460906425039
0.0,7,470.86989256411346
15.079365079365079,173,31.18979564834478
6.976744186046512,123,61.29349645610214
0.0,18,58.92306552009029
0.0,22,58.96487859962083
15.151515151515152,135,12.01388940562541
14.814814814814813,44,11.366895071710953
0.0,5,44.202146265479236
10.0,120,27.928204338437137
5.555555555555555,43,64.67935450512218
8.620689655172415,86,153.20508326594774
13.333333333333334,39,38.38056573748459
0.0,5,37.456769198533955
2.857142857142857,51,30.82356408995742
4.3478260869565215,27,90.55681272740614
17.94871794871795,51,38.646950539122216
10.256410256410255,114,51.96081368251229
15.492957746478872,118,16.246201845937893
12.121212121212121,174,26.666639665309116
2.4390243902439024,112,10.224284334724098
8.571428571428571,37,50.320466020215974
11.71875,189,27.03259810263882
11.76470588235294,19,78.30574920776488
0.0,11,46.020819400270895
0.0,31,33.40272469764671
4.545454545454546,33,19.73930621786205
16.666666666666664,7,13.978425931788644
8.333333333333332,158,17.294164466213083
0.0,29,5.355862175242134
0.0,15,226.02473546432984
0.0,15,11.506159561844878
0.0,13,51.97687535621099
16.666666666666664,63,53.61389252656774
0.0,27,163.5795327490056
8.333333333333332,15,6.833146524652438
5.263157894736842,22,32.43378700591565
13.684210526315791,127,24.894591589359475
6.493506493506493,124,8.009945200661582
10.869565217391305,61,32.708081331081466
0.0,20,76.41341726812907
0.0,33,48.159287275221544
9.67741935483871,83,8.470276685809202
5.555555555555555,24,121.40802300835725
9.836065573770492,84,27.075632060772318
0.0,4,48.76087262206699
14.285714285714285,200,21.648254374699352
9.375,37,20.222510917744046
0.0,14,134.32031290737768
14.37908496732026,200,39.501268059434715
6.666666666666667,19,41.46695136074578
9.803921568627452,66,39.88422965839554
6.666666666666667,180,40.590935721559575
7.4074074074074066,52,10.533613257574997
11.627906976744185,50,41.13920050748864
8.571428571428571,39,20.941182271160738
22.857142857142858,49,40.83786850000087
9.30232558139535,65,11.828304536125133
0.0,8,17.767009817257623
0.0,12,8.775460104116167
0.0,15,83.51266917252177
0.0,22,2.024270843963909
0.0,10,171.73827003038033
0.0,41,83.38821889543172
17.94871794871795,62,29.478002630741575
0.0,3,5700.607268033476
0.0,2,3106.462004508488
19.82758620689655,200,9.527171580308554
0.0,16,32.543546417400336
0.0,10,7.367240613455101
12.121212121212121,44,17.78500674850652
12.244897959183673,59,20.877438136036492
12.5,10,2.6626022450367355
16.666666666666664,20,1.9054442622763161
10.0,134,9.280901201279018
14.285714285714285,38,22.210264381224725
0.0,15,15.000200544682933
0.0,4,9.204332975983702
12.658227848101266,126,18.214233965672815
7.6923076923076925,21,207.90826808669811
11.11111111111111,12,17.89304926830871
0.0,13,20.042904020953383
11.842105263157894,114,23.707870458063578
3.0303030303030303,38,223.35155175762233
0.0,36,40.71611843170851
11.11111111111111,89,37.34390869142968
24.242424242424242,97,16.315201145095052
0.0,6,31.154458758388785
10.759493670886076,200,47.316952571734475
7.2727272727272725,86,37.483187999304945
0.0,25,90.57411282143379
0.0,8,38.6971406487623
0.0,7,213.77701605978356
0.0,17,16.22545614680541
0.0,7,200.18033887333746
0.0,8,9.208184003540303
0.0,47,21.90954333815472
0.0,11,252.81786479454726
0.0,6,54.21810492872881
0.0,5,48.9851953134161
11.11111111111111,51,63.26716103673433
0.0,22,13.852741039558556
15.625,50,5.335585483069014
0.0,6,292.169649943879
0.0,4,5.758496368587887
11.11111111111111,14,30.518754559846524
7.6923076923076925,30,108.73146886377063
12.121212121212121,76,12.038989587491606
8.064516129032258,108,12.823563757801109
12.121212121212121,45,14.988467949797355
7.8125,86,53.93067141181752
0.0,4,28.915908851495516
18.181818181818183,125,3.0862159719794455
0.0,25,44.90345463170099
11.643835616438356,200,35.664148459077715
9.230769230769232,88,29.47769589993164
2.3529411764705883,155,52.23487151296408
6.666666666666667,15,20.140411822343456
0.0,21,7.72954138126407
12.962962962962962,83,57.24166031141668
25.0,3,6.985719552082597
14.634146341463413,200,21.20001242230007
0.0,8,60.53540077041745
13.333333333333334,31,2.251513216752208
17.391304347826086,92,43.98070709845683
0.0,20,63.30556270082133
0.0,32,35.35528432111953
7.142857142857142,37,25.22302579291249
14.285714285714285,7,18.373081441251262
9.090909090909092,23,2.0371932858955564
28.57142857142857,10,26.402515546315055
9.876543209876543,131,35.86749816929228
0.0,41,10.916479713155724
6.25,96,32.235888665295825
12.82051282051282,200,28.012784479662038
0.0,13,21.178061008242697
10.9375,176,49.74843942903978
0.0,17,24.42326781464615
19.642857142857142,108,13.263489578227476
10.0,87,21.332140897121565
2.5,62,5.648582319435861
7.017543859649122,77,28.46853755701067
0.0,6,4.334095760055375
17.77777777777778,70,16.80459735354436
11.864406779661017,72,38.574295524713826
7.142857142857142,36,11.059935897759834
2.8169014084507045,161,42.69873313681428
15.151515151515152,200,20.021217778917496
0.0,2,51.377503487156176
9.523809523809524,36,27.0523632607415
9.523809523809524,165,45.88566841312433
5.194805194805195,200,22.99766868903284
0.0,6,760.0038586874936
4.3478260869565215,117,23.702107458183626
12.698412698412698,151,38.12229779979457
0.0,10,15.235988263773974
14.285714285714285,23,1.870479759639241
3.225806451612903,57,19.66632128904867
11.76470588235294,88,46.24349768785018
0.0,5,6.550646277325476
10.091743119266056,200,42.57203312941798
0.0,12,18.17971304090058
13.157894736842104,55,59.57425159213923
8.771929824561402,146,17.726519518028343
0.0,7,1079.638865149933
7.534246575342466,200,43.92404998025934
0.0,10,15.225365328456672
11.904761904761903,53,21.922709335774773
13.333333333333334,53,13.326294409183053
0.0,20,128.36234833373197
5.555555555555555,46,10.086839779247526
11.538461538461538,62,16.8413713839948
2.857142857142857,48,18.092923693235132
0.0,10,133.98598624668523
12.195121951219512,62,51.495963440323436
0.0,49,2.185324461887561
11.904761904761903,177,21.930658335566932
6.024096385542169,112,34.832792219339204
0.0,32,14.099407176766864
6.896551724137931,41,33.88807894942511
10.897435897435898,200,23.466708663890543
11.76470588235294,83,74.8393074662408
4.3478260869565215,30,54.99631263495281
4.761904761904762,28,58.86966495891329
0.0,24,20.075663719629087
9.090909090909092,52,40.08433082269093
13.20754716981132,141,25.961190257486333
4.761904761904762,43,13.630002016788954
0.0,6,58.729599277782654
14.285714285714285,62,20.770170946113154
19.51219512195122,49,2.2637483305445563
10.526315789473683,24,32.042568189511144
0.0,3,188.50124069947748
10.344827586206897,111,8.42262740968635
0.0,3,1044.0734672775793
12.269938650306749,200,13.872594504727891
0.0,27,15.52175520059999
9.090909090909092,92,61.6887494346847
0.0,22,4.549672168991357
14.285714285714285,26,12.545725497150265
0.0,9,2.7546570398279124
14.285714285714285,18,50.620577115598415
7.317073170731707,70,42.968540176190736
13.138686131386862,171,42.41216066176353
0.0,5,7.113202689181436
0.0,63,6.545536469103357
0.0,5,386.7405073160132
0.0,49,18.79584780766983
6.106870229007633,200,81.37074694934753
18.75,16,124.72190034748958
22.950819672131146,155,5.5089260354994005
8.88888888888889,61,61.9345011781561
18.75,35,5.182539483914939
5.769230769230769,81,32.074853333134186
0.0,23,60.89006917807687
6.976744186046512,53,30.31631824667807
0.0,33,18.662681650097138
16.666666666666664,71,13.935594355342275
9.803921568627452,57,28.002393964866336
0.0,8,9.433665142003099
12.5,71,6.357455295791001
13.157894736842104,184,78.93647671078344
14.545454545454545,196,50.11664730464189
14.285714285714285,13,3.103016232776912
0.0,30,5.575363402019406
10.852713178294573,200,8.396326887244179
9.25925925925926,61,69.96501323921335
6.896551724137931,33,2.239806754673969
19.54022988505747,170,14.74675040079641
0.0,5,421.8960629726482
0.0,14,51.47879860362579
10.679611650485436,117,24.76345240441048
12.142857142857142,200,18.586298407357884
10.204081632653061,83,25.209087847135567
3.4482758620689653,200,9.233018473647709
6.666666666666667,42,20.323983004156627
4.132231404958678,200,97.77738421123512
0.0,25,38.53350967954804
10.526315789473683,200,47.69401622296811
7.633587786259542,200,43.855283199136906
10.144927536231885,180,28.089082435170813
12.62135922330097,200,15.455782060160002
4.166666666666666,72,39.40218234505967
7.142857142857142,20,35.9500836010322
0.0,7,5.866191232755971
0.0,6,7.625264728478928
0.0,31,27.195305049157064
0.0,20,57.27803944511371
11.11111111111111,95,23.046850496293697
16.071428571428573,154,3.593359144603434
10.144927536231885,88,2.7632153652218023
4.878048780487805,56,26.624597910712314
17.692307692307693,181,13.44796334330311
0.0,2,30.82309174596604
4.166666666666666,27,78.58476730508956
22.22222222222222,9,42.72070312835606
8.59375,200,20.75420096851007
0.0,5,3.7284917653810683
0.0,32,11.731526045944111
12.5,53,27.053088837593958
12.048192771084338,102,23.44817471965872
11.11111111111111,44,4.0389637912122085
9.67741935483871,99,63.31367553794446
11.39240506329114,111,4.898119822576732
0.0,3,8.482689088715464
3.7037037037037033,47,18.0233280146716
16.216216216216218,47,69.05905701335743
23.076923076923077,23,16.283530326301324
17.647058823529413,67,14.856576299624626
3.8461538461538463,49,2.7877482558577587
9.523809523809524,57,19.415459199195443
13.698630136986301,105,2.2640153158637255
10.1010101010101,135,68.63003925343551
4.545454545454546,56,63.68574294027423
6.25,30,32.605758063890455
4.320987654320987,200,22.99952407077266
6.0606060606060606,44,9.458405429760234
0.0,6,126.32932926639782
18.181818181818183,30,7.859492650465584
0.0,22,110.49808012847392
15.306122448979592,170,12.37429555081078
6.779661016949152,78,27.819435198965987
12.972972972972974,200,10.147339148754412
14.0625,200,16.55043226149328
0.0,34,13.254670154602271
0.0,10,46.914975665257835
2.941176470588235,60,5.025648820704025
9.230769230769232,76,34.62575719721918
5.263157894736842,50,31.23161590457781
6.349206349206349,93,63.60740802557965
9.803921568627452,107,21.503549655230177
25.0,4,1693.54077581133
6.8181818181818175,88,19.158076074134673
18.421052631578945,64,2.2310119932225168
6.097560975609756,156,30.65595447449727
7.894736842105263,57,1.8029044441918758
0.0,5,19.0806071225026
0.0,26,17.30130633370048
8.620689655172415,141,44.572615046997356
0.0,9,11.857939134680876
0.0,19,10.072843732658377
0.0,8,28.710080736694305
0.0,3,75.43433423324446
6.172839506172839,200,26.19401541310435
21.428571428571427,35,26.709809537043082
13.636363636363635,164,13.497554196497347
0.0,36,33.64416426243438
0.0,9,434.21593616302454
0.0,49,4.907218061819908
13.125,200,24.12313806025032
0.0,42,32.98316767146093
12.5,200,23.165557122343092
4.166666666666666,25,8.696603180322485
10.596026490066226,200,58.110758100526226
9.75609756097561,166,48.37947972743647
0.0,25,4.154673466479734
0.0,25,2.724918674293852
7.18562874251497,200,1.0672435800903537
0.0,26,10.151331612540938
6.796116504854369,165,30.34513165834647
0.0,11,47.611509080525224
0.0,3,20.91178937619933
7.377049180327869,171,30.058038008993954
0.0,3,13.848844541845644
0.0,12,39.3454401853863
0.0,5,74.76391480781572
14.685314685314685,188,21.583532601265723
0.0,24,8.824294990047814
20.28985507246377,128,15.679504085061946
9.836065573770492,73,14.031409231975717
21.428571428571427,27,2.2128669070015348
10.0,55,14.385294793477236
0.0,9,78.55475230531702
10.0,129,108.64586895976957
6.976744186046512,84,28.22379708065422
6.666666666666667,18,2.4161855921226403
15.384615384615385,46,26.408851607952087
11.926605504587156,142,6.998180509234947
26.41509433962264,61,14.74613981666921
12.903225806451612,200,60.205442425249856
11.278195488721805,200,30.173596493855925
7.017543859649122,200,1.655502231453217
3.048780487804878,200,15.150468513648182
2.4539877300613497,200,12.628888123737976
8.695652173913043,63,11.618997739985055
9.62962962962963,195,41.162496016084454
13.333333333333334,63,20.46884593890061
8.823529411764707,51,40.90388100556807
0.0,19,7.597142392795917
0.0,6,7.481354209352238
5.263157894736842,31,14.246568782333807
6.8181818181818175,59,14.484349788727592
9.67741935483871,200,33.96307134777833
2.4691358024691357,168,2.541902511324883
10.273972602739725,200,11.728284663955156
10.759493670886076,192,36.67610902103163
8.108108108108109,60,3.648048277909788
0.0,23,9.05903661091702
0.0,6,208.39818440290313
0.0,3,1603.300429538376
16.129032258064516,200,15.277648191087629
12.318840579710146,200,14.249526194517776
28.57142857142857,14,5.285307601991464
5.263157894736842,51,89.43741267180397
0.0,3,34.73312659056182
11.510791366906476,200,46.223634197982655
6.896551724137931,85,27.529988281509496
0.0,10,17.191891316998028
0.0,41,26.886729204002776
0.0,10,75.04872358105824
3.4482758620689653,38,10.722009102605863
8.620689655172415,108,52.32159476147567
4.0,29,43.24712658776602
10.0,51,12.265172918498939
4.0,52,23.573445999269207
13.186813186813188,187,15.885180083686974
8.641975308641975,193,49.81191048843633
14.545454545454545,190,55.1970153591985
7.865168539325842,116,30.191713925329392
0.0,6,52.27578558134682
0.0,3,14.376641195889711
15.2,200,7.276668631921173
0.0,4,84.95695798138605
10.909090909090908,62,40.66358862613813
5.263157894736842,85,13.493251931504288
8.641975308641975,200,51.51187151263579
0.0,13,602.8252078614145
13.385826771653544,163,14.005892617009195
17.647058823529413,92,3.3154745609828504
12.903225806451612,44,29.15562020928515
4.0,29,39.62768628712243
4.022988505747127,200,2.1247629283445666
7.6923076923076925,37,25.15391407905945
9.375,39,60.178583553351615
