repetitiveness_score,len,ppl
0.0,38,4.336874643756317
3.1578947368421053,200,1.901807935017881
4.848484848484849,200,4.036855212970046
0.8928571428571428,200,3.9105290711317475
4.790419161676647,200,3.3212004040365453
2.380952380952381,200,1.998200635358826
0.0,21,4.359437647267252
5.325443786982249,200,3.864068575959499
0.7874015748031495,164,5.628510445132226
6.451612903225806,200,1.704943363044834
3.821656050955414,200,5.137295843948916
9.174311926605505,200,1.8017105317709428
2.941176470588235,200,3.636092726664895
5.806451612903226,200,3.8772696572699474
3.1645569620253164,200,5.656141324032361
6.451612903225806,200,2.856840495940657
4.705882352941177,200,4.205902647077899
0.0,76,4.329926194062775
2.515723270440252,200,3.9681159366400114
3.9473684210526314,200,3.291703027987615
4.25531914893617,200,5.782594413297886
1.9607843137254901,200,7.021652732179482
1.694915254237288,200,4.052742107832643
2.112676056338028,200,4.208802883887325
3.0864197530864197,200,5.617233034321411
1.7241379310344827,79,6.132685360668115
3.932584269662921,200,6.509964733749835
0.0,200,1.5330728643130285
0.0,131,4.783180553880399
1.9607843137254901,200,7.415617541296952
0.0,200,1.2625701931606574
0.0,118,2.5629360634908123
2.631578947368421,200,3.7214425636057564
0.0,200,1.0720794895276815
5.154639175257731,200,1.9328994200117295
11.267605633802818,200,1.5033763486025613
2.0,66,5.97423880212874
1.342281879194631,200,4.63305061399285
2.7522935779816518,200,4.814902068488891
2.5974025974025974,200,1.5401879474469573
5.0,200,1.1739757841700846
4.716981132075472,200,3.0282057123917707
1.4705882352941175,200,1.0710236421884887
0.0,19,1.4869298649998768
5.128205128205128,200,5.008694118979353
3.10077519379845,200,3.288968784339777
1.4925373134328357,200,1.0793271922226282
4.081632653061225,200,3.801688125730335
4.0,200,6.252391491725395
3.5502958579881656,200,5.587686463074633
1.639344262295082,79,3.798009522095352
3.0303030303030303,200,3.5546351298573686
3.2679738562091507,200,4.98094289446913
2.5974025974025974,200,5.800718722978621
4.430379746835443,200,6.318507105911261
10.714285714285714,200,1.2433297289577256
5.194805194805195,200,6.923990151524905
2.5806451612903225,200,5.112065043674382
3.4482758620689653,200,5.63762305084651
1.5625,200,5.986645645823294
2.9585798816568047,200,5.84769463906689
6.0402684563758395,200,3.9074119828198683
2.6143790849673203,200,4.583492715571239
0.0,34,3.1837128594678443
0.0,50,5.187996991016992
2.4096385542168677,200,2.860257809752982
0.0,13,1.9669849143850986
4.0,200,1.1680637743616764
1.9607843137254901,200,6.771235153139324
8.148148148148149,200,2.8852782215229866
5.263157894736842,200,5.112756541993025
3.10077519379845,200,2.840407896317421
3.0864197530864197,200,4.7305562509561865
3.5211267605633805,200,3.23814509192702
2.7210884353741496,200,4.971216697660443
1.5151515151515151,200,1.2048712063214995
8.280254777070063,200,2.707521754784544
4.046242774566474,200,3.714074935029502
0.0,82,1.352787621719429
2.054794520547945,200,1.0632416777366283
6.944444444444445,200,3.566573471811931
4.242424242424243,200,6.032720526342542
2.8901734104046244,200,6.460028697253559
3.1446540880503147,200,4.325486581640461
6.666666666666667,200,2.057210221830221
2.4390243902439024,200,7.296603093546292
3.6363636363636362,200,2.9846472745170236
2.7210884353741496,200,6.644620325684567
1.7857142857142856,200,5.041781594314064
0.0,200,1.0553028942834044
3.7037037037037033,200,3.5040005211132956
3.1847133757961785,200,5.396320496037976
5.594405594405594,200,4.7303644963653
0.0,62,8.416912299958241
3.067484662576687,200,3.7229752063688126
3.7037037037037033,200,2.974071684697568
1.1627906976744187,115,5.921996407821334
6.211180124223603,200,3.1893247319230364
2.2058823529411766,193,3.655380861936243
1.7142857142857144,200,7.052008690222542
3.488372093023256,200,9.838959561440559
2.4539877300613497,200,5.2403544634139125
3.571428571428571,200,5.979781355972087
2.7210884353741496,200,5.435427279386182
3.4482758620689653,200,1.1002002140452811
2.877697841726619,200,5.623987986913069
1.9801980198019802,146,3.964920873459407
4.191616766467066,200,2.0747317739691966
2.0689655172413794,200,6.204216019520729
3.1847133757961785,200,6.603927380101875
1.9607843137254901,78,4.5896364513819075
1.9867549668874174,200,6.759334201566558
5.421686746987952,200,4.410311115285478
2.6143790849673203,200,7.181481168733523
12.82051282051282,200,2.775026494383527
3.4013605442176873,200,5.704469168295046
4.819277108433735,200,6.190947736489651
7.55813953488372,200,4.737547448091858
3.048780487804878,200,5.5790858777857855
6.097560975609756,200,2.0704221100003433
7.5,64,1.8006906861402996
0.0,9,34.512092982675696
3.6809815950920246,200,5.3564117037418235
5.555555555555555,200,1.2651824346531095
4.0,200,4.5241026499403025
1.4705882352941175,179,6.511128268277522
3.6363636363636362,200,6.063375567991422
3.389830508474576,70,9.826320082321493
5.921052631578947,200,2.692210956533602
0.0,21,16.97411197718943
2.127659574468085,82,9.398216117812806
0.0,38,5.587925345666613
3.731343283582089,200,5.383209488511965
0.0,22,3.5749904258995664
0.0,29,1.3455277000481949
1.7241379310344827,72,6.073334897519795
3.1847133757961785,200,3.909929354409059
1.4925373134328357,200,1.0345859669883268
4.069767441860465,200,5.958712896030185
3.3557046979865772,200,5.357409344610239
3.508771929824561,200,2.9176028237927145
0.0,17,1.6478958612646852
4.411764705882353,200,4.085894211419882
2.564102564102564,200,5.519267031453128
1.2987012987012987,200,1.6102092357463582
2.097902097902098,200,5.8793282078657345
2.5,200,5.960398898244661
5.487804878048781,200,4.14999016459906
3.289473684210526,200,3.7870960030132137
3.1446540880503147,200,5.630514167009872
3.4482758620689653,200,4.676847633625657
4.545454545454546,200,5.210374866432824
4.697986577181208,200,4.8356232166617765
3.571428571428571,170,4.055062766589306
4.45859872611465,200,4.9098321475467
2.9940119760479043,200,3.7507668738722133
0.0,36,11.396648467796785
5.0,200,4.3776189171190465
3.4013605442176873,200,4.061297809710919
4.444444444444445,200,3.774633063939423
4.093567251461988,200,5.572178289383601
7.086614173228346,200,4.83907276534371
2.9940119760479043,200,7.145573406716254
1.7647058823529411,200,5.0823332589587995
4.929577464788732,200,5.630503500578125
1.6666666666666667,200,1.2591122963679644
1.4184397163120568,200,4.2916171567030466
5.161290322580645,200,3.310885067538074
1.948051948051948,200,3.8984223064004064
2.5,200,1.0768583447795972
0.0,3,8.389160776315828
2.941176470588235,200,6.534713184194176
3.125,200,4.702204403848901
0.0,18,7.797853682800868
3.1446540880503147,200,3.7272333111453193
2.3952095808383236,200,4.375463052211403
0.0,79,5.8611122752835785
0.0,24,1.9616545770153209
2.0,200,4.897409626983519
4.651162790697675,200,1.5136069079506504
3.488372093023256,200,3.673813483709929
3.6585365853658534,200,5.878750353917554
4.878048780487805,200,1.4902983085590495
3.3557046979865772,200,5.899412784408866
3.1055900621118013,200,5.539436360950403
7.792207792207792,200,2.6398772760362497
2.923976608187134,200,6.649582836698706
2.027027027027027,200,5.145839448757984
3.7735849056603774,200,4.976139358159522
7.920792079207921,200,2.8745852865291925
2.666666666666667,200,5.53090661122908
0.0,51,9.957256129753691
4.545454545454546,200,4.05107246112783
4.878048780487805,200,2.2115785288967786
2.3622047244094486,200,4.5184335346613045
4.166666666666666,200,4.672121875686486
6.896551724137931,200,4.85263468112301
3.787878787878788,200,5.065911646224152
6.024096385542169,200,1.247522258641965
1.8518518518518516,200,4.498769758443541
0.6329113924050633,200,6.581955466482894
5.555555555555555,200,5.13165316744129
4.57516339869281,200,7.854937360831198
3.9735099337748347,200,3.438198776510724
0.0,41,1.0700563429964407
10.897435897435898,200,1.7055633289235488
3.0303030303030303,200,5.718835698794399
5.333333333333334,200,2.1937422797484887
2.366863905325444,200,8.651681071041432
3.3333333333333335,200,4.915204456006486
2.2988505747126435,149,4.952337210828199
4.6875,200,3.1464447546774634
0.0,2,12.74361966577161
2.0,200,1.1657065838000027
2.5316455696202533,200,6.209041557697631
0.0,200,1.6089784031156078
13.829787234042554,200,1.7066893149928526
0.0,200,1.4925484683828572
0.0,59,1.2779742152688136
8.0,200,1.474271250965226
3.4722222222222223,200,5.350855436527565
4.444444444444445,200,2.120111411646602
1.9230769230769231,61,7.945252899635276
4.40251572327044,200,5.40597046307024
8.088235294117647,200,1.7242053667717112
1.875,200,7.137134802488334
4.242424242424243,200,6.388423961111313
2.0618556701030926,200,1.4104936871360862
1.935483870967742,200,4.486433605507636
3.821656050955414,200,4.695673332211467
8.60215053763441,200,2.010966784577825
1.0,200,1.1429197867360827
3.3112582781456954,200,5.781541921900612
4.054054054054054,200,5.011865340645324
3.4090909090909087,200,5.001704058934584
3.0864197530864197,200,4.962528243988275
5.128205128205128,200,1.346347831823651
1.8404907975460123,200,7.01093969127708
1.9736842105263157,200,6.245707935556518
3.571428571428571,200,1.8845011340623525
10.185185185185185,200,1.7297790176200922
2.73972602739726,88,7.966034328850064
4.545454545454546,95,3.182711099318836
4.705882352941177,200,4.215364083141526
2.9197080291970803,200,5.9828163207258385
3.2679738562091507,200,2.86117677144004
0.0,31,1.3093313310204
2.941176470588235,200,4.206443005542601
3.6809815950920246,200,4.662104247982148
2.083333333333333,200,5.282675208911193
2.857142857142857,200,2.8165395611375192
0.0,200,2.925816433186936
0.0,60,7.006718856504144
2.112676056338028,200,1.428055602329393
0.7936507936507936,200,6.298584257546265
1.574803149606299,200,2.7186403428556773
1.0,200,1.1011358644673261
2.3255813953488373,126,6.0808886747181035
1.639344262295082,121,2.805644632910591
0.0,47,1.199086212240707
6.185567010309279,200,1.5940634774170037
3.205128205128205,200,4.40228449331751
2.684563758389262,200,4.19292379470369
2.083333333333333,200,5.2813471146444
6.172839506172839,200,3.2469712718165273
2.9197080291970803,200,3.7363477820707827
5.0359712230215825,200,2.591938027900453
4.0,200,1.5623553176867075
2.515723270440252,200,5.467436005157757
2.3622047244094486,200,3.4654470426615904
0.0,19,14.34816189552994
0.819672131147541,200,4.12011976962632
9.278350515463918,200,1.9361029393134228
5.228758169934641,200,2.9750514806580832
2.1739130434782608,200,5.1954394825503485
2.5974025974025974,200,1.2920399073700428
4.57516339869281,200,4.030985538353037
0.0,69,5.1943433018943335
2.380952380952381,200,2.5652653599561273
3.910614525139665,200,6.595208749108113
3.067484662576687,200,5.4346274818321545
1.7857142857142856,73,6.908796462676707
1.5384615384615385,200,1.6420952778362432
3.4246575342465753,200,4.930510324462878
0.0,24,7.3028193974064335
3.1446540880503147,200,6.470363614915249
