repetitiveness_score,len,ppl
69.07894736842105,200,18.816041711527095
72.84768211920529,200,10.139166654976046
66.25766871165644,200,10.646613707288822
73.33333333333333,200,11.578344275688266
72.22222222222221,200,12.469936734645753
73.80952380952381,200,5.643041024920966
68.82352941176471,200,15.423755015249833
69.8224852071006,200,18.592819930248353
76.92307692307693,200,9.27627037000507
80.76923076923077,200,15.36292640776576
66.44736842105263,200,10.493900937090274
82.52427184466019,200,15.716083848341723
66.88311688311688,200,11.368332693642428
69.17808219178082,200,14.629348421723204
75.15923566878982,200,11.47334545065475
70.92198581560284,200,9.794838476342742
74.09638554216868,200,17.92363857646883
71.69811320754717,200,7.701583309328114
73.72262773722628,172,13.05685591090747
67.29559748427673,200,13.583786105859934
72.2972972972973,200,13.856015604303112
85.71428571428571,200,5.050337872131568
60.46511627906976,200,15.343075312880496
73.79310344827587,200,16.457731704933444
72.41379310344827,200,9.319092024286856
33.89830508474576,129,2.058750087680199
88.88888888888889,26,11.864377423753288
75.88652482269504,200,10.35009517500424
73.07692307692307,104,15.696967643840658
70.65868263473054,200,14.176669508982283
71.68141592920354,200,8.132675246292102
63.80368098159509,200,12.752879466571832
42.45283018867924,200,3.1782371942842893
61.67664670658682,200,13.608008218768823
71.42857142857143,200,13.15564233465039
71.875,200,7.105859390457257
54.166666666666664,200,2.5385841461995944
72.78481012658227,200,9.124307318918074
60.1123595505618,200,16.16711474724157
84.26966292134831,200,10.40195558377982
44.827586206896555,200,2.9808880150757098
72.43589743589743,200,10.644081710602935
61.702127659574465,186,3.1170458161826287
100.0,46,6.767856639259409
70.23809523809523,200,22.077547418694255
61.87050359712231,195,10.612482289973187
79.24528301886792,200,5.918161039368561
75.38461538461539,200,10.059172148968674
73.50993377483444,200,11.383243051844595
59.09090909090909,200,14.497314557214647
56.32183908045977,200,16.4831943905315
59.863945578231295,200,7.975271824546177
61.832061068702295,200,9.618331751242797
66.26506024096386,200,13.097126914609587
93.33333333333333,31,17.129462857755513
69.62025316455697,200,14.369637306318008
89.0625,103,15.287371572022147
72.72727272727273,200,16.89704507601527
66.21621621621621,200,16.058333696281128
83.11688311688312,200,2.046610244526647
65.45454545454545,200,16.228545008852866
57.865168539325836,200,10.263150487127948
71.51898734177216,200,10.722914611968173
57.7922077922078,200,6.790174175144705
65.06024096385542,200,7.485685345143673
73.37662337662337,200,11.430063754431899
90.9090909090909,33,16.2628273243519
68.90756302521008,200,9.641508511946773
85.45454545454545,77,14.328703976629034
65.69343065693431,200,12.015451115257829
63.52201257861635,200,9.999291671545597
66.44736842105263,200,9.328015398230459
71.42857142857143,200,11.245220716456586
70.0,200,10.470318953695195
